,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","10/17/2022","523993","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","KROGER CORPORATE:KROGER COLUMBUS:KROCB327","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,420.00
"Total KROCB327",,,,,,,40,,,420.00,420.00
"KROCB341",,,,,,,,,,,""
,"Invoice","10/10/2022","523382","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/10/2022","523382","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/10/2022","523382","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
,"Invoice","10/17/2022","523995","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,342.90
,"Invoice","10/17/2022","523995","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,584.40
,"Invoice","10/17/2022","523995","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,626.40
,"Invoice","11/01/2022","527090","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,699.50
,"Invoice","11/01/2022","527090","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","KROGER CORPORATE:KROGER COLUMBUS:KROCB341","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,815.60
